"freq","word4","word3","word2","word1"
369565,"to","ready","be","will"
369369,"the","of","all","with"
369230,"the","of","attention","the"
369047,"be","would","it","that"
369047,"were","they","if","as"
368983,"the","of","heart","the"
368421,"you","see","to","good"
368421,"the","of","one","by"
368421,"be","can","they","and"
368421,"to","thrilled","am","i"
368421,"conference","western","the","in"
368421,"am","i","like","is"
368421,"what","know","really","not"
368421,"with","touch","of","out"
368421,"a","me","gave","she"
368421,"i","think","i","sometimes"
368421,"a","with","morning","this"
368421,"have","i","since","while"
368421,"of","pictures","few","a"
368421,"two","of","tale","a"
368421,"a","it","gave","and"
368421,"part","worst","the","and"
368421,"question","that","to","answer"
368421,"you","me","like","are"
368421,"dish","side","a","as"
368421,"note","side","a","as"
368421,"morning","this","of","as"
368421,"i","rate","any","at"
368421,"level","college","the","at"
368421,"of","college","the","at"
368421,"to","difficult","be","can"
368421,"for","wait","not","can"
368421,"a","make","to","chance"
368421,"surprise","a","as","come"
368421,"i","and","up","coming"
368421,"the","watch","you","did"
368421,"is","it","not","do"
368421,"the","in","so","do"
368421,"hours","two","about","for"
368421,"we","as","us","for"
368421,"is","it","years","for"
368421,"coast","west","the","from"
368421,"you","know","to","glad"
368421,"is","it","thing","good"
368421,"to","right","the","had"
368421,"to","remember","to","have"
368421,"get","tryna","am","i"
368421,"much","too","have","i"
368421,"my","with","live","i"
368421,"you","keep","ll","i"
368421,"not","was","really","i"
368421,"is","there","fact","in"
368421,"is","it","it","in"
368421,"year","a","over","in"
368421,"francisco","san","the","in"
368421,"call","to","asked","is"
368421,"have","to","known","is"
368421,"birthday","th","my","is"
368421,"to","me","taking","is"
368421,"a","have","does","it"
368421,"is","it","does","it"
368421,"i","time","every","it"
368421,"i","way","the","it"
368421,"be","probably","will","it"
368421,"time","the","for","least"
368421,"is","she","sure","make"
368421,"the","of","aware","more"
368421,"a","for","blog","my"
368421,"it","hate","you","not"
368421,"are","they","that","now"
368421,"need","just","we","now"
368421,"is","it","all","of"
368421,"i","when","it","of"
368421,"a","as","myself","of"
368421,"of","night","the","on"
368421,"likely","more","are","people"
368421,"let","and","follow","please"
368421,"i","wish","i","rt"
368421,"what","know","you","rt"
368421,"my","of","one","see"
368421,"the","at","you","seeing"
368421,"be","cannot","i","sorry"
368421,"to","inspiration","an","such"
368421,"the","with","came","that"
368421,"a","takes","it","that"
368421,"can","they","best","the"
368421,"safety","and","health","the"
368421,"the","of","master","the"
368421,"the","of","steps","the"
368421,"the","of","wonders","the"
368421,"families","their","and","themselves"
368421,"was","it","and","there"
368421,"a","still","was","there"
368421,"will","you","way","this"
368421,"the","into","break","to"
368421,"the","to","donate","to"
368421,"the","with","face","to"
368421,"whole","nearest","the","to"
368421,"i","when","you","to"
368421,"do","to","little","very"
368421,"week","next","for","wait"
368421,"year","next","for","wait"
368421,"the","support","to","want"
368421,"a","was","there","where"
368421,"world","the","in","why"
368421,"around","low","a","with"
368421,"is","this","if","wonder"
368421,"to","hard","so","worked"
368421,"a","it","give","would"
367647,"the","of","author","the"
367521,"wine","of","glass","a"
367346,"is","there","then","and"
367346,"of","out","am","i"
367346,"of","topic","the","on"
367088,"a","me","give","to"
366666,"to","went","i","so"
366666,"it","love","will","you"
366666,"few","a","only","are"
366666,"annual","th","the","at"
366666,"the","and","now","between"
366666,"the","all","to","congrats"
366666,"am","i","day","good"
366666,"feel","it","does","how"
366666,"ground","the","on","lying"
366666,"a","than","better","nothing"
366666,"movement","rights","civil","the"
366666,"no","is","really","there"
366666,"the","on","not","was"
366666,"that","told","were","we"
366197,"great","a","had","everyone"
366197,"to","go","i","when"
365853,"a","take","to","decided"
365853,"day","long","a","had"
365853,"daughter","old","year","her"
365853,"is","it","much","so"
365853,"me","having","for","thanks"
365853,"the","at","stay","to"
365591,"be","to","likely","is"
365384,"is","it","me","to"
365079,"you","help","can","i"
363636,"be","not","will","it"
363636,"a","been","has","this"
363636,"to","it","want","you"
363636,"life","your","of","rest"
363636,"with","up","meet","to"
363636,"be","to","going","never"
363636,"is","it","believe","cannot"
363636,"think","you","what","me"
363636,"am","i","believe","not"
363636,"but","that","only","not"
363636,"while","a","me","took"
363636,"for","grateful","so","am"
363636,"a","have","anyone","does"
363636,"the","about","out","found"
363636,"was","he","when","him"
363636,"the","for","preparation","in"
363636,"notch","a","up","it"
363636,"the","on","up","it"
363636,"is","it","because","just"
363636,"about","talk","to","like"
363636,"i","time","every","me"
363636,"the","on","information","more"
363636,"have","could","i","than"
363636,"the","of","scene","the"
363636,"be","you","will","when"
363636,"in","era","a","with"
363636,"a","with","guy","a"
363636,"are","that","things","about"
363636,"me","to","inspiration","an"
363636,"the","in","one","and"
363636,"for","excuse","an","as"
363636,"to","excuse","an","as"
363636,"school","high","a","at"
363636,"time","later","a","at"
363636,"because","anonymity","of","condition"
363636,"on","work","to","continue"
363636,"know","not","i","did"
363636,"be","will","i","good"
363636,"a","for","asked","have"
363636,"longer","no","is","he"
363636,"am","i","guys","hey"
363636,"my","losing","am","i"
363636,"is","this","believe","i"
363636,"open","and","free","is"
363636,"stay","to","here","is"
363636,"to","tough","was","it"
363636,"be","to","happened","just"
363636,"a","have","to","just"
363636,"a","into","it","made"
363636,"the","of","all","nearly"
363636,"the","in","interest","of"
363636,"rodham","hillary","state","of"
363636,"area","bay","the","of"
363636,"i","note","that","on"
363636,"family","and","friends","our"
363636,"a","is","this","perhaps"
363636,"the","of","part","small"
363636,"my","of","one","still"
363636,"liked","you","glad","thanks"
363636,"the","of","boundaries","the"
363636,"the","of","popularity","the"
363636,"of","floor","second","the"
363636,"the","at","show","the"
363636,"longer","no","are","they"
363636,"to","go","will","they"
363636,"was","it","case","this"
363636,"day","a","times","three"
363636,"and","simmer","a","to"
363636,"the","at","sit","to"
363636,"with","it","spend","to"
363636,"not","did","i","today"
363636,"a","write","to","trying"
363636,"to","talk","to","wanted"
363636,"be","will","we","week"
363636,"good","a","makes","what"
363636,"the","of","many","with"
363636,"the","of","anniversary","year"
363636,"for","win","big","a"
363636,"more","or","decade","a"
363636,"appointment","is","doctor","a"
363636,"on","payment","down","a"
363636,"weekend","day","four","a"
363636,"and","coach","great","a"
363636,"salted","of","large","a"
363636,"to","road","long","a"
363636,"to","has","man","a"
363636,"note","serious","more","a"
363636,"for","place","nice","a"
363636,"the","on","walk","a"
363636,"the","on","week","a"
363636,"the","for","win","a"
363636,"of","video","youtube","a"
363636,"the","afford","to","able"
363636,"a","makes","what","about"
363636,"said","company","the","after"
363636,"i","one","this","after"
363636,"think","i","but","agree"
363636,"a","pay","to","agreed"
363636,"merry","very","a","all"
363636,"since","month","a","almost"
363636,"for","there","been","always"
363636,"be","to","has","always"
363636,"say","to","delighted","am"
363636,"the","with","pleased","am"
363636,"to","pleased","very","am"
363636,"a","from","excerpt","an"
363636,"the","from","excerpt","an"
363636,"me","for","inspiration","an"
363636,"be","only","can","and"
363636,"else","something","find","and"
363636,"the","in","forth","and"
363636,"know","to","getting","and"
363636,"a","her","give","and"
363636,"the","you","gives","and"
363636,"from","holidays","happy","and"
363636,"in","fell","i","and"
363636,"door","the","open","and"
363636,"about","information","other","and"
363636,"to","down","sat","and"
363636,"are","we","say","and"
363636,"it","to","stick","and"
363636,"of","culture","the","and"
363636,"is","sky","the","and"
363636,"are","they","think","and"
363636,"been","have","i","anymore"
363636,"iphone","my","on","app"
363636,"the","that","concerned","are"
363636,"the","in","doing","are"
363636,"i","but","great","are"
363636,"the","to","related","are"
363636,"the","in","sitting","are"
363636,"and","talented","so","are"
363636,"judge","to","you","are"
363636,"of","back","the","around"
363636,"i","christian","a","as"
363636,"and","lawyer","a","as"
363636,"term","short","a","as"
363636,"to","went","he","as"
363636,"the","about","much","as"
363636,"the","in","much","as"
363636,"older","grow","they","as"
363636,"that","say","to","as"
363636,"and","crossroads","a","at"
363636,"a","with","him","at"
363636,"the","in","night","at"
363636,"state","diego","san","at"
363636,"or","time","some","at"
363636,"american","great","the","at"
363636,"where","place","the","at"
363636,"i","way","the","at"
363636,"the","enjoy","and","back"
363636,"november","in","obama","barack"
363636,"day","beautiful","a","be"
363636,"of","sign","a","be"
363636,"guest","special","a","be"
363636,"of","week","a","be"
363636,"the","to","attributed","be"
363636,"the","on","available","be"
363636,"the","when","surprised","be"
363636,"from","away","taken","be"
363636,"i","day","the","be"
363636,"it","but","true","be"
363636,"do","they","if","because"
363636,"the","was","this","because"
363636,"my","of","one","becoming"
363636,"have","i","since","been"
363636,"who","one","the","been"
363636,"weather","the","under","been"
363636,"i","think","i","before"
363636,"what","and","us","behind"
363636,"is","that","and","better"
363636,"of","most","than","better"
363636,"the","and","us","between"
363636,"a","of","more","bit"
363636,"a","with","me","blessed"
363636,"i","though","even","but"
363636,"forward","look","i","but"
363636,"is","mind","my","but"
363636,"was","mom","my","but"
363636,"than","more","no","but"
363636,"me","of","part","but"
363636,"would","she","that","but"
363636,"liked","have","would","but"
363636,"i","here","clicking","by"
363636,"hello","say","to","by"
363636,"make","to","together","came"
363636,"am","i","but","can"
363636,"up","it","keep","can"
363636,"the","hear","still","can"
363636,"he","when","tell","can"
363636,"much","how","describe","cannot"
363636,"at","laughing","stop","cannot"
363636,"about","much","too","care"
363636,"to","go","to","chance"
363636,"a","is","it","children"
363636,"and","god","of","children"
363636,"york","new","of","city"
363636,"the","in","back","coming"
363636,"am","i","but","could"
363636,"that","by","goes","day"
363636,"when","by","goes","day"
363636,"that","all","of","day"
363636,"day","a","what","day"
363636,"your","are","what","day"
363636,"and","time","of","deal"
363636,"would","they","that","decided"
363636,"that","do","he","did"
363636,"a","write","not","did"
363636,"it","receive","you","did"
363636,"it","do","it","do"
363636,"not","do","it","do"
363636,"for","thanks","it","do"
363636,"it","of","more","do"
363636,"is","now","right","do"
363636,"have","still","they","do"
363636,"purpose","on","it","doing"
363636,"me","to","this","doing"
363636,"is","that","and","done"
363636,"the","in","day","each"
363636,"the","over","other","each"
363636,"saturday","a","on","early"
363636,"services","health","and","education"
363636,"a","make","to","effort"
363636,"not","am","i","email"
363636,"are","you","if","email"
363636,"a","doing","up","ended"
363636,"the","in","up","ending"
